Data da Compra,Produto,Preco Original/Preco com Desconto,Fornecedor,Qtd. Comprada,Comprador,Nome Gerente,Sobrenome Gerente,Região Destino,
11/6/2020,Projetor,"126,9/126,9",Southridge Video,1,"Diaz, Roberto",Gerrard,Joynson,Brasil - SP,
11/6/2020,Projetor,"126,9/115,48",Southridge Video,3,"Martinez, Cynthia",Bronnie,Canape,Brasil - RJ,
11/6/2020,Projetor,"126,9/107,87",Southridge Video,2,"Brooks, Chase",Dan,Diss,Brasil - AM,
11/6/2020,Monitor,"126,9/126,9",Southridge Video,3,"West, Isabella",Andros,Ryves,Brasil - SP,
11/6/2020,Geladeira,699/699,Litware ,5,"Srini, Cassandra",Deane,Scuse,Brasil - SP,
11/6/2020,Geladeira,699/699,Litware ,1,"Kumar, James",Chickie,Tolchard,Brasil - SP,
11/6/2020,Microondas,699/699,Litware ,5,"Srini, Cassandra",Elizabeth,Winspar,Brasil - SP,
11/7/2020,Rádio,"4,99/4,99",Hashtag Toys,1,"Moreno, Ebony",Holmes,Southcott,Brasil - SP,
11/7/2020,Lâmpada,595/595,Contoso,5,"Moore, Rachel",Siusan,Freddi,Brasil - RJ,
11/7/2020,Ar Condicionado,595/595,Contoso,5,"Russell, Eduardo",Coletta,Arnoud,Brasil - SP,
11/7/2020,Gravador,"8,99/8,99",Hashtag Toys,1,"Long, Emma",Tamra,Done,Brasil - RJ,
11/7/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Garcia, Ashley",Wilone,Muccino,Brasil - SP,
11/7/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Green, Kaitlyn",Marina,Aragão,Brasil - RJ,
11/7/2020,Gravador,"16,89/14,19",Hashtag Toys,1,"Hayes, Paige",Johanna,Lambricht,Brasil - ES,
11/7/2020,Gravador,"16,99/16,65",Southridge Video,1,"Hernandez, Charles",Artemis,Gligoraci,Brasil - SP,
11/7/2020,Gravador,"16,99/16,99",Southridge Video,5,"Peterson, Timothy",Carney,Prime,Brasil - SP,
11/7/2020,Geladeira,429/429,Contoso,1,"Thompson, Devin",Thomas,Sansbury,Brasil - ES,
11/7/2020,Microondas,429/429,Contoso,1,"Stewart, Danielle",Vallie,Jessope,Brasil - SP,
11/7/2020,Ventilador,32/32,Hashtag Toys,5,"Patel, Cory",Gerik,Dufton,Brasil - SP,
11/7/2020,Aparelho de Som,32/32,Hashtag Toys,1,"Gonzales, Aidan",Aindrea,Mccaighey,Brasil - RJ,
11/7/2020,Microondas,699/699,Litware ,1,"Xu, Alvin",Wally,Cavaney,Brasil - SP,
11/7/2020,Gravador,"6,99/6,99",Hashtag Toys,1,"Xu, Tasha",#N,D,Brasil - SP,
11/7/2020,Ar Condicionado,"126,9/112,94",Southridge Video,7,"Carlson, Mathew",Bendix,Teese,Brasil - RJ,
11/7/2020,Projetor,"126,9/114,21",Southridge Video,1,"Zhao, Colleen",Rickard,Rosier,Brasil - SP,
11/7/2020,Monitor,"126,9/126,9",Southridge Video,4,"Richardson, Cole",Caroline,Cavalcanti,Brasil - SP,
11/7/2020,Monitor,"126,9/96,44",Southridge Video,1,"Peterson, Faith",Dulsea,Kennham,Brasil - RJ,
11/7/2020,Monitor,"126,9/126,9",Southridge Video,1,"Roberts, Isabella",Abe,Kibbel,Brasil - SP,
11/8/2020,Lâmpada,"595/583,1",Contoso,1,"Kelly, Marcus",Ema,Meriton,Brasil - SP,
11/8/2020,Rádio,"5,39/5,39",Southridge Video,1,"Wang, Vincent",Royal,Semiraz,Brasil - SP,
11/8/2020,Aparelho de Som,"72,45/72,45",Hashtag Toys,1,"Nath, Bridget",Koressa,Zywicki,Brasil - SP,
11/8/2020,Aparelho de Som,109/109,Hashtag Toys,3,"Patterson, Vanessa",Marlow,Bewly,Brasil - SP,
11/8/2020,Ventilador,"109/77,39",Hashtag Toys,1,"Nelson, Timothy",Kate,Pulman,Brasil - SP,
11/8/2020,Projetor,"119/114,24",Southridge Video,4,"Flores, Hannah",Thomasa,Fricke,Brasil - SP,
11/8/2020,Ventilador,43/43,Hashtag Toys,1,"Foster, Marissa",Chris,Severy,Brasil - RJ,
11/8/2020,CD Música,1475/1475,Contoso,5,"Reed, Alyssa",Wilfrid,Munnion,Brasil - BA,
11/8/2020,CD Música,"1475/899,75",Contoso,2,"Gonzales, Jack",Rae,Gaiford,Brasil - RJ,
11/8/2020,Rádio,"6,99/6,99",Hashtag Toys,1,"Sai, Tina",Mariska,Theseira,Brasil - SP,
11/8/2020,Rádio,"5,39/5,01",Southridge Video,1,"Diaz, Derrick",Egor,Ciottoi,Brasil - SP,
11/8/2020,Lâmpada,595/595,Southridge Video,3,"Jiménez, Byron",Miriam,Rothchild,Brasil - SP,
11/8/2020,Monitor,"126,9/114,21",Southridge Video,4,"Chander, Andres",Carlin,Cawker,Brasil - SP,
11/8/2020,Monitor,"126,9/126,9",Southridge Video,5,"Xu, Jaclyn",Hamnet,Clive,Brasil - ES,
11/8/2020,Projetor,"126,9/126,9",Southridge Video,1,"Raji, Misty",Silva,Sidney,Brasil - ES,
11/8/2020,Projetor,"126,9/126,9",Southridge Video,1,"Vazquez, Anne",Melony,Royce,Brasil - RJ,
11/8/2020,Projetor,"126,9/126,9",Southridge Video,3,"Rana, Veronica",Marina,Aragão,Brasil - RJ,
11/8/2020,Monitor,"126,9/126,9",Southridge Video,1,"Rai, Kelsey",#N,D,Brasil - SP,
11/8/2020,Microondas,"689/592,54",Litware ,4,"Ross, Ashley",Justis,Ferrotti,Brasil - SP,
11/9/2020,Lâmpada,595/595,Southridge Video,5,"Dominguez, Clinton",Inglebert,Leahy,Brasil - SP,
11/9/2020,Ar Condicionado,595/595,Contoso,3,"Xie, Gilbert",Annmarie,Koop,Brasil - RJ,
11/9/2020,Lâmpada,25/25,Contoso,1,"Jimenez, Tabitha",Chalmers,Nealon,Brasil - RJ,
11/9/2020,Rádio,"6,99/6,99",Southridge Video,1,"Cai, Wesley",Ava,Hessay,Brasil - ES,
11/9/2020,Gravador,"8,88/8,88",Southridge Video,4,"Zhou, Susan",Willamina,Bennion,Brasil - RJ,
11/9/2020,Gravador,"16,99/16,99",Southridge Video,1,"Raje, Damien",Alexandr,Fitchen,Brasil - RJ,
11/9/2020,Rádio,"16,99/16,99",Southridge Video,1,"Goldberg, Tamara",Enrico,Cluney,Brasil - RJ,
11/9/2020,Gravador,"5,39/5,39",Southridge Video,4,"Kumar, Omar",Willyt,Sparrowe,Brasil - RJ,
11/9/2020,Gravador,"8,99/6,29",Hashtag Toys,1,"Garcia, Whitney",Norbie,Tran,Brasil - BA,
11/9/2020,Gravador,"8,99/8,99",Hashtag Toys,2,"Clark, David",#N,D,Brasil - SP,
11/9/2020,Rádio,"8,88/6,66",Southridge Video,1,"Harris, Samuel",Katha,Twine,Brasil - SP,
11/9/2020,Gravador,"8,88/8,88",Southridge Video,3,"Jackson, Lauren",Hardy,Meanwell,Brasil - BA,
11/9/2020,Geladeira,429/429,Contoso,2,"Torres, Morgan",Malynda,Rawne,Brasil - SP,
11/9/2020,Microondas,"579/526,89",Litware ,1,"Green, Sara",Phaidra,Wordsley,Brasil - RJ,
11/9/2020,Projetor,"126,9/118,02",Southridge Video,1,"Alexander, Samuel",Carole,Shawyers,Brasil - SP,
11/9/2020,Microondas,689/689,Litware ,4,"Long, Devin",Derby,Crickett,Brasil - SP,
11/9/2020,Ventilador,32/32,Hashtag Toys,3,"Williams, Kaitlyn",Jedidiah,Cuthbertson,Brasil - SP,
11/9/2020,Audiobook,"42,99/27,94",Contoso,3,"Blue, Paige",Andonis,Zorzenoni,Brasil - SP,
11/9/2020,Gravador,"5,39/4,53",Southridge Video,1,"Guo, Krystal",Rodrick,Clinch,Brasil - SP,
11/9/2020,Monitor,"126,9/126,9",Southridge Video,1,"Luo, Christine",Raphael,Rezende,Brasil - ES,
11/9/2020,Projetor,"126,9/126,9",Southridge Video,1,"Mehta, Ivan",Sam,Kirkland,Brasil - RJ,
11/9/2020,Projetor,"126,9/126,9",Southridge Video,1,"Torres, Nelson",Christiane,Compford,Brasil - SP,
11/9/2020,Projetor,"126,9/126,9",Southridge Video,4,"He, Shannon",Helene,Shoebotham,Brasil - SP,
11/9/2020,Geladeira,"689/482,3",Litware ,1,"Rivera, Katherine",Marmaduke,Ishchenko,Brasil - SP,
11/9/2020,Microondas,"269,9/269,9",Litware ,1,"Chander, Yolanda",Rea,Ridd,Brasil - RJ,
11/10/2020,Lâmpada,595/595,Contoso,1,"Mitchell, Sophia",Elvina,Leghorn,Brasil - SP,
11/10/2020,Rádio,"8,99/6,29",Hashtag Toys,2,"Guo, Wesley",Salomone,Craigmile,Brasil - SP,
11/10/2020,Gravador,"8,99/8,99",Hashtag Toys,5,"Torres, Billy",Kylie,Easseby,Brasil - RJ,
11/10/2020,Rádio,"6,99/6,99",Southridge Video,3,"Nara, Kathryn",Olag,Jorcke,Brasil - RJ,
11/10/2020,Rádio,"6,99/6,99",Southridge Video,4,"Roberts, Jack",Currey,Liggens,Brasil - SP,
11/10/2020,Gravador,"5,39/5,39",Southridge Video,1,"Wood, Lauren",Conn,Cruce,Brasil - SP,
11/10/2020,Geladeira,"889/711,2",Contoso,1,"Reed, Carlos",Dewitt,Tanman,Brasil - RJ,
11/10/2020,Ventilador,"50,54/50,54",Hashtag Toys,1,"Allen, Aaron",Wolfgang,Sharnock,Brasil - RJ,
11/10/2020,Projetor,119/119,Southridge Video,1,"Kumar, Eric",York,Fairbrass,Brasil - SP,
11/10/2020,Monitor,"129/96,75",Southridge Video,4,"Russell, Dylan",Alexia,Krollmann,Brasil - RJ,
11/10/2020,Ventilador,"32/23,04",Hashtag Toys,1,"Shen, Leonard",Buck,Longlands,Brasil - RJ,
11/10/2020,Rádio,"5,39/3,45",Southridge Video,1,"Gill, Dwayne",Almeta,Pierton,Brasil - SP,
11/10/2020,Ar Condicionado,595/595,Contoso,1,"Ye, Ramon",Richmond,Smithe,Brasil - RJ,
11/10/2020,Monitor,"126,9/90,1",Southridge Video,2,"Lopez, Ruth",Kirstin,Fitzsimons,Brasil - SP,
11/10/2020,Projetor,"126,9/111,67",Southridge Video,3,"Russell, Connor",Gloriana,Woollons,Brasil - ES,
11/10/2020,Monitor,"126,9/126,9",Southridge Video,1,"Arthur, Jermaine",Huntington,Hegge,Brasil - BA,
11/10/2020,Monitor,"126,9/126,9",Southridge Video,1,"Vazquez, Beth",Luce,Blackway,Brasil - RJ,
11/10/2020,Projetor,"126,9/96,44",Southridge Video,1,"Sanchez, Holly",Brantley,Hartless,Brasil - RJ,
11/10/2020,Projetor,"126,9/79,95",Southridge Video,1,"Reed, Carlos",Remus,Khalid,Brasil - SP,
11/10/2020,Fone de Ouvido Bluetooth,"179/125,3",Proseware,1,"Cooper, Olivia",Ferdie,Sambiedge,Brasil - SP,
11/10/2020,Alto Falante,"179/139,62",Proseware,1,"Evans, Katherine",Constantine,Mcphillips,Brasil - RJ,
11/10/2020,Geladeira,689/689,Litware ,1,"Ramirez, Sean",Brigit,Eick,Brasil - BA,
11/10/2020,Microondas,"799/727,09",Litware ,2,"Serrano, Max",Wilt,Rout,Brasil - RJ,
11/10/2020,Microondas,689/689,Litware ,5,"Zhou, Trisha",Hort,Fern,Brasil - SP,
11/10/2020,Geladeira,689/689,Litware ,1,"Sanchez, George",Rhodie,Ithell,Brasil - SP,
11/10/2020,Alto Falante,179/179,Proseware,1,"Evans, Katherine",Noland,Lott,Brasil - RJ,
11/10/2020,Geladeira,"689/626,99",Litware ,1,"Ramirez, Sean",Leilah,Taunton.,Brasil - BA,
11/10/2020,Microondas,699/699,Litware ,5,"Young, Morgan",Mathian,Hazell,Brasil - SP,
11/10/2020,Alto Falante,179/179,Proseware,1,"Cooper, Olivia",Silva,Meyer,Brasil - ES,
11/10/2020,Fone de Ouvido Bluetooth,"179/123,51",Proseware,1,"Evans, Katherine",#N,D,Brasil - RJ,
11/11/2020,Geladeira,299/299,Litware ,1,"Diaz, Teresa",Curtice,Winsiowiecki,Brasil - RJ,
11/11/2020,Rádio,"16,99/16,99",Southridge Video,2,"Davis, Ashley",Cindi,Prahl,Brasil - ES,
11/11/2020,Ar Condicionado,"595/589,05",Contoso,1,"Harris, Samuel",Cary,Risman,Brasil - SP,
11/11/2020,Lâmpada,595/595,Contoso,1,"Chen, Luis",Bond,Lamplough,Brasil - SP,
11/11/2020,Ar Condicionado,25/25,Contoso,5,"Jenkins, Eric",Friedrick,Mcgarry,Brasil - ES,
11/11/2020,Gravador,"8,88/6,48",Southridge Video,1,"Carter, Eduardo",Helli,Siaspinski,Brasil - RJ,
11/11/2020,Gravador,"16,99/16,99",Southridge Video,2,"Edwards, Isaiah",Hettie,Coxhead,Brasil - SP,
11/11/2020,Gravador,"4,99/3,54",Hashtag Toys,1,"Coleman, Aaron",Coleman,Daniells,Brasil - SP,
11/11/2020,Microondas,480/312,Contoso,1,"Cook, Jessica",Shaylyn,Rosewall,Brasil - RJ,
11/11/2020,Geladeira,"399/279,3",Contoso,2,"Moore, Gail",Kelvin,Renfree,Brasil - SP,
11/11/2020,Geladeira,399/399,Contoso,1,"Hall, Savannah",Opaline,Mckennan,Brasil - SP,
11/11/2020,Microondas,689/689,Litware ,5,"Cox, Trinity",Simone,Laurand,Brasil - RJ,
11/11/2020,Geladeira,299/299,Contoso,1,"Carlson, Armando",Malinde,Moryson,Brasil - SP,
11/11/2020,Geladeira,"329/253,33",Contoso,1,"Sanz, Cheryl",Rianon,Prose,Brasil - ES,
11/11/2020,Aparelho de Som,"70,13/70,13",Hashtag Toys,1,"Wu, Arturo",Nikkie,Mcnair,Brasil - SP,
11/11/2020,Aparelho de Som,89/89,Hashtag Toys,1,"Xu, Kelsey",Xylina,Hellicar,Brasil - RJ,
11/11/2020,Ventilador,"34/20,4",Hashtag Toys,1,"Lee, Grace",Danica,Kinnard,Brasil - SP,
11/11/2020,Projetor,"126,9/126,9",Southridge Video,1,"Jai, Derek",Powell,Tolhurst,Brasil - SP,
11/11/2020,Monitor,"126,9/126,9",Southridge Video,4,"Anand, Alejandro",Wayne,Castagnier,Brasil - SP,
11/11/2020,Projetor,"126,9/126,9",Southridge Video,1,"Green, Jeremiah",Dawn,Anfonsi,Brasil - SP,
11/11/2020,Projetor,"126,9/126,9",Southridge Video,1,"Russell, Devin",Annabela,Cray,Brasil - ES,
11/11/2020,Projetor,"126,9/126,9",Southridge Video,1,"Brooks, Gabrielle",Darn,Raspel,Brasil - SP,
11/11/2020,Projetor,"126,9/126,9",Southridge Video,1,"Moore, Daniel",Lela,Maccahey,Brasil - ES,
11/11/2020,Microondas,"799/543,32",Litware ,1,"Perez, Katherine",Elia,Dufty,Brasil - ES,
11/11/2020,Geladeira,799/799,Litware ,1,"Sanders, Timothy",Kristofer,Saye,Brasil - SP,
11/11/2020,Microondas,"299,9/269,91",Litware ,5,"Sanders, Mackenzie",Mickie,Ruste,Brasil - SP,
11/11/2020,Microondas,"799/751,06",Litware ,1,"Perez, Katherine",Jori,Order,Brasil - ES,
11/11/2020,Geladeira,799/799,Litware ,1,"Jones, Michael",Terese,Luscombe,Brasil - SP,
11/12/2020,Lâmpada,595/595,Contoso,1,"Yuan, Wayne",Fowler,Froggatt,Brasil - SP,
11/12/2020,Ventilador,34/34,Hashtag Toys,1,"Gonzalez, Mayra",#N,D,Brasil - SP,
11/12/2020,Rádio,"8,88/6,93",Southridge Video,1,"Romero, Darren",Tess,Torritti,Brasil - SP,
11/12/2020,Gravador,"8,88/5,51",Southridge Video,2,"Griffin, Jeremiah",#N,D,Brasil - SP,
11/12/2020,Ar Condicionado,595/595,Contoso,1,"Coleman, Aidan",Alric,Edmons,Brasil - SP,
11/12/2020,Lâmpada,"595/452,2",Contoso,2,"Shan, Kevin",Kimberly,Sad,Brasil - BA,
11/12/2020,Lâmpada,"595/440,3",Contoso,1,"Butler, Alexis",Gregorio,Streets,Brasil - SP,
11/12/2020,Ar Condicionado,595/595,Contoso,1,"Morris, Anna",Julian,Ornillos,Brasil - SP,
11/12/2020,Lâmpada,"25/23,75",Contoso,1,"Long, Katherine",Collete,Dunsleve,Brasil - RJ,
11/12/2020,Gravador,"8,88/8,88",Southridge Video,1,"Brown, Samantha",Ramona,Sonner,Brasil - ES,
11/12/2020,Rádio,"6,99/5,1",Hashtag Toys,1,"Lee, Ian",Ferne,Stendall,Brasil - BA,
11/12/2020,Geladeira,429/429,Contoso,1,"Bell, Gabrielle",Maggie,Pellett,Brasil - SP,
11/12/2020,Ventilador,"28/18,76",Hashtag Toys,1,"Kelly, Sydney",Ambur,Shacklady,Brasil - RJ,
11/12/2020,Geladeira,"399/355,11",Contoso,1,"Li, Crystal",Gwennie,Heild,Brasil - MA,
11/12/2020,Ventilador,"109/73,03",Hashtag Toys,2,"Alvarez, Erik",Sumner,Pizzey,Brasil - SP,
11/12/2020,Gravador,"6,99/6,99",Hashtag Toys,1,"Rodriguez, Carolyn",Antonina,Chastel,Brasil - SP,
11/12/2020,Lâmpada,25/25,Contoso,1,"Zhang, James",Genevieve,Barrus,Brasil - MA,
11/12/2020,Rádio,"16,89/16,89",Hashtag Toys,2,"Gutierrez, Gary",Craggy,Loxly,Brasil - ES,
11/12/2020,Ar Condicionado,"595/428,4",Contoso,1,"Sanz, Renee",Jerome,Warre,Brasil - SP,
11/12/2020,Projetor,"126,9/126,9",Southridge Video,1,"Gutierrez, Darren",Derril,Creber,Brasil - SP,
11/12/2020,Monitor,"126,9/126,9",Southridge Video,1,"Gutierrez, Gina",Ruth,Greenrod,Brasil - SP,
11/12/2020,Projetor,"126,9/126,9",Southridge Video,4,"Raman, Janelle",Vickie,Wanell,Brasil - SP,
11/12/2020,Monitor,"126,9/126,9",Southridge Video,4,"Simmons, Ana",Emmott,Schulze,Brasil - SP,
11/12/2020,Monitor,"126,9/126,9",Southridge Video,2,"Long, Marissa",Marleah,Futter,Brasil - SP,
11/12/2020,Telefone para Casa & Escritório,326/326,Proseware,3,"Pal, Gregory",Celisse,Maciejak,Brasil - SP,
11/12/2020,Microondas,"699/454,35",Litware ,3,"Cai, Jake",Giacopo,Gitsham,Brasil - SP,
11/12/2020,Geladeira,"699/608,13",Litware ,3,"Price, Kaitlyn",Marianne,Carress,Brasil - ES,
11/12/2020,Acessório para Câmera,326/326,Proseware,3,"Pal, Gregory",Grata,Yellowlees,Brasil - SP,
11/12/2020,Acessório para Câmera,326/326,Proseware,3,"Pal, Gregory",Vinni,Trevino,Brasil - SP,
11/12/2020,Acessórios de TV e Áudio,"199,95/199,95",Wide World Importers,1,"Adams, Jennifer",Kimberlee,Manhood,Brasil - RJ,
11/12/2020,Telefone para Casa & Escritório,"326/277,1",Proseware,3,"Pal, Gregory",Staci,Stibbs,Brasil - MA,
11/13/2020,Lâmpada,"595/380,8",Contoso,1,"Sanchez, Bruce",Cynde,Toffolo,Brasil - BA,
11/13/2020,Gravador,"4,98/3,19",Southridge Video,1,"Alvarez, Victor",Dehlia,Fozzard,Brasil - SP,
11/13/2020,Sistema Audivisual para Carro,"149,95/149,95",Wide World Importers,5,"Sanz, Natasha",Clevie,Keyworth,Brasil - SP,
11/13/2020,Rádio,"6,99/6,99",Southridge Video,4,"Li, Jeffery",Port,Younglove,Brasil - SP,
11/13/2020,Lâmpada,595/595,Southridge Video,1,"Richardson, Victoria",Beck,Corp,Brasil - MA,
11/13/2020,Ar Condicionado,"25/20,75",Contoso,1,"Diaz, Haley",Lorianna,Drepp,Brasil - SP,
11/13/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Brooks, Alex",Alaine,Whitta,Brasil - ES,
11/13/2020,Rádio,"16,89/16,89",Hashtag Toys,5,"Williams, Taylor",Ardene,Milella,Brasil - SP,
11/13/2020,Rádio,"16,89/16,89",Hashtag Toys,1,"Diaz, Jonathan",Monica,Millis,Brasil - RJ,
11/13/2020,Rádio,"6,99/4,89",Southridge Video,1,"Jackson, Ethan",Kaiser,Wernher,Brasil - SP,
11/13/2020,Geladeira,"699/482,31",Litware ,1,"Williams, Lucas",Shawn,Boatright,Brasil - SP,
11/13/2020,Geladeira,"329/243,46",Contoso,1,"Kumar, Derek",Kassie,Duquesnay,Brasil - SP,
11/13/2020,Geladeira,429/429,Contoso,1,"Romero, Frank",Emmy,Earl,Brasil - RJ,
11/13/2020,Aparelho de Som,"70,13/67,32",Hashtag Toys,3,"Beck, Bonnie",Emogene,Pretty,Brasil - RJ,
11/13/2020,Gravador,"4,98/4,23",Southridge Video,1,"He, Amy",Laurette,Tyght,Brasil - SP,
11/13/2020,Rádio,"16,89/12,5",Hashtag Toys,1,"Beck, Alicia",Lizette,Stutte,Brasil - SP,
11/13/2020,Gravador,"16,89/16,89",Hashtag Toys,5,"Arthur, Kristi",Dennie,Pennrington,Brasil - SP,
11/13/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Chow, Amy",Solly,Kewzick,Brasil - RJ,
11/13/2020,Projetor,"126,9/126,9",Southridge Video,2,"Davis, Ryan",Cecily,Portress,Brasil - SP,
11/13/2020,Monitor,"126,9/115,48",Southridge Video,1,"Luo, Alison",Ian,Almeida,Brasil - RJ,
11/13/2020,Monitor,"126,9/126,9",Southridge Video,4,"Sharma, Keith",Mose,Lidell,Brasil - SP,
11/13/2020,Projetor,"126,9/88,83",Southridge Video,2,"Rubio, Jamie",Ara,Berick,Brasil - SP,
11/13/2020,Monitor,"126,9/126,9",Southridge Video,5,"Evans, Kaitlyn",Mariana,Sousa,Brasil - SP,
11/13/2020,Monitor,"126,9/126,9",Southridge Video,1,"Johnson, Christian",Bern,Goward,Brasil - RJ,
11/13/2020,Projetor,"126,9/126,9",Southridge Video,1,"Patterson, Ian",Camey,Goulbourn,Brasil - ES,
11/13/2020,Projetor,"126,9/87,56",Southridge Video,1,"Ramirez, Danielle",Lucien,Knocker,Brasil - BA,
11/13/2020,Projetor,"126,9/78,68",Southridge Video,1,"Brooks, Chase",Marget,Blacklawe,Brasil - SP,
11/13/2020,Microondas,699/699,Litware ,1,"Ramirez, Arianna",Kevina,Varian,Brasil - SP,
11/13/2020,Geladeira,"299/206,31",Litware ,1,"Townsend, Bryan",#N,D,Brasil - RJ,
11/14/2020,Configuração e Serviço de Informática,"9,99/9,99",Southridge Video,1,"Goel, Sheena",Suzi,Lumb,Brasil - ES,
11/14/2020,Gravador,"8,88/8,88",Southridge Video,1,"Adams, Allison",#N,D,Brasil - RJ,
11/14/2020,Ar Condicionado,595/595,Contoso,1,"Guo, Marshall",Stefan,Santos,Brasil - SP,
11/14/2020,Rádio,"8,99/8,99",Hashtag Toys,4,"Gonzales, Eric",Susana,Mullett,Brasil - SP,
11/14/2020,Rádio,"8,99/8,99",Hashtag Toys,1,"Gill, Janet",Walsh,Gibbons,Brasil - SP,
11/14/2020,Gravador,"5,39/5,34",Southridge Video,5,"Thomas, Olivia",Caitrin,Vanini,Brasil - SP,
11/14/2020,Geladeira,"889/764,54",Contoso,1,"Scott, Madeline",Flemming,Scroggie,Brasil - RJ,
11/14/2020,Ventilador,"64,9/64,9",Hashtag Toys,2,"Kumar, Ryan",Berke,Leyfield,Brasil - RJ,
11/14/2020,Geladeira,"199/151,24",Contoso,4,"Srini, Dominic",Pattin,Surcomb,Brasil - SP,
11/14/2020,Microondas,579/579,Litware ,2,"Alonso, Naomi",Isadore,Beran,Brasil - MA,
11/14/2020,Aparelho de Som,32/32,Hashtag Toys,1,"Yang, Roger",Bobby,Mcginney,Brasil - RJ,
11/14/2020,Ventilador,"104,89/104,89",Hashtag Toys,5,"Wu, Marshall",Olag,Ballaam,Brasil - SP,
11/14/2020,Lâmpada,595/595,Contoso,1,"Zhou, Gilbert",Clarisse,Morgon,Brasil - SP,
11/14/2020,Monitor,"126,9/126,9",Southridge Video,4,"Gonzales, Madison",Marjie,Yosselevitch,Brasil - SP,
11/14/2020,Microondas,579/579,Litware ,2,"Alonso, Naomi",Darb,Croisdall,Brasil - MA,
11/15/2020,Microondas,"299,9/299,9",Litware ,1,"Allen, Haley",Raissa,Negrelli,Brasil - RJ,
11/15/2020,Acessórios para Telefone & Tablet,"257,5/257,5",Contoso,5,"Munoz, Mathew",Layne,Fardy,Brasil - SP,
11/15/2020,Ventilador,109/109,Hashtag Toys,1,"Sanz, Jaime",Terri,Monkman,Brasil - SP,
11/15/2020,Gravador,"8,88/8,88",Southridge Video,5,"Luo, Chad",Elwyn,Sparey,Brasil - RJ,
11/15/2020,Gravador,"8,88/8,88",Southridge Video,5,"Zhang, Todd",Vladimir,Josephs,Brasil - ES,
11/15/2020,Lâmpada,25/25,Contoso,3,"Alexander, Cameron",Dixie,Prisk,Brasil - SP,
11/15/2020,Rádio,"6,99/6,99",Hashtag Toys,1,"Powell, Angelica",Caril,Mcphate,Brasil - MA,
11/15/2020,Gravador,"6,99/5,45",Hashtag Toys,1,"Lal, Louis",Ignacio,Starbuck,Brasil - ES,
11/15/2020,Aparelho de Som,"70,13/70,13",Hashtag Toys,1,"Diaz, Carrie",Teri,Ledgeway,Brasil - SP,
11/15/2020,Aparelho de Som,"99,75/66,83",Hashtag Toys,1,"Price, Emma",Norrie,Folke,Brasil - SP,
11/15/2020,Geladeira,480/288,Contoso,1,"Wagner, Alexandra",Verney,Bartley,Brasil - ES,
11/15/2020,Microondas,199/199,Contoso,3,"Raji, Bradley",Viki,Spadollini,Brasil - SP,
11/15/2020,Gravador,"4,98/4,98",Southridge Video,1,"Hall, Haley",Amaleta,Menichino,Brasil - RJ,
11/15/2020,Rádio,"4,98/4,98",Southridge Video,2,"Diaz, Gary",Jori,Cuffe,Brasil - SP,
11/15/2020,Gravador,"8,88/8,88",Southridge Video,1,"Malhotra, Toni",Paulette,Belvin,Brasil - SP,
11/15/2020,Rádio,"8,88/8,88",Southridge Video,1,"Gill, Jaime",Goldy,Cratchley,Brasil - MA,
11/15/2020,Gravador,"8,88/7,1",Southridge Video,1,"Madan, Martin",Crystie,Westfalen,Brasil - BA,
11/15/2020,Projetor,"126,9/126,9",Southridge Video,1,"Patel, Virginia",Nari,Brimley,Brasil - SP,
11/15/2020,Monitor,"126,9/126,9",Southridge Video,4,"Patterson, Jacqueline",Augusto,Bowlas,Brasil - BA,
11/15/2020,Monitor,"126,9/126,9",Southridge Video,1,"Perez, Donald",Guilherme,Rachide,Brasil - RJ,
11/16/2020,Ar Condicionado,595/595,Contoso,1,"Williams, Michael",Hayyim,Vere,Brasil - BA,
11/16/2020,Lâmpada,25/25,Contoso,1,"Perez, Sophia",Lucas,Lemos,Brasil - RJ,
11/16/2020,Gravador,"8,99/8,99",Hashtag Toys,1,"Rana, Candace",Peyton,Gabler,Brasil - ES,
11/16/2020,Rádio,"16,89/16,89",Hashtag Toys,1,"Rubio, Theresa",Freddy,Wissbey,Brasil - SP,
11/16/2020,Gravador,"16,89/15,88",Hashtag Toys,1,"Sharma, Eric",#N,D,Brasil - SP,
11/16/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Brown, Jasmine",Keenan,Keyzor,Brasil - RJ,
11/16/2020,Gravador,"16,89/16,89",Hashtag Toys,1,"Diaz, Natalie",Marvin,Paulig,Brasil - SP,
11/16/2020,Ventilador,"70,13/70,13",Hashtag Toys,1,"Roberts, Xavier",Taffy,Harlowe,Brasil - SP,
11/16/2020,Microondas,339/339,Contoso,5,"Coleman, Benjamin",Bogart,Tiffin,Brasil - RJ,
11/16/2020,Microondas,429/429,Contoso,2,"Guo, Lacey",Van,Chasmor,Brasil - SP,
11/16/2020,Ventilador,34/34,Hashtag Toys,1,"Li, Justin",Bob,Marquiss,Brasil - SP,
11/16/2020,Ventilador,32/32,Hashtag Toys,1,"Xie, Kurt",Egor,Ciottoi,Brasil - RJ,
